"","genre","top1000id","title","nwords","num","numloc","char","apost","quest","colon","hyph","excl","amper","the_st","sentscore"
"9676",1,"9676","In the Room",3,0,0,11,0,0,0,0,0,0,0,0
"9679",1,"9679","National Theatre Live: Hamlet",4,0,0,29,0,0,1,0,0,0,0,0
"9689",1,"9689","Any Body Can Dance 2",5,1,21,20,0,0,0,0,0,0,0,0
"9697",1,"9697","The Driftless Area",3,0,0,18,0,0,0,0,0,0,1,0
"9698",1,"9698","Hayat Öpücüğü",2,0,0,13,0,0,0,0,0,0,0,-1
"9707",1,"9707","Last Cab to Darwin",4,0,0,18,0,0,0,0,0,0,0,0
"9710",1,"9710","Appropriate Behavior",2,0,0,20,0,0,0,0,0,0,0,1
"9714",1,"9714","Big Stone Gap",3,0,0,13,0,0,0,0,0,0,0,0
"9720",1,"9720","The Midwife",2,0,0,11,0,0,0,0,0,0,1,0
"9725",1,"9725","The Summer of Sangaile",4,0,0,22,0,0,0,0,0,0,1,0
"9729",1,"9729","I Do, I Do, I Do",6,0,0,16,0,0,0,0,0,0,0,0
"9737",1,"9737","Go Away Mr. Tumor",4,0,0,17,0,0,0,0,0,0,0,0
"9738",1,"9738","Alex & Eve",3,0,0,10,0,0,0,0,0,1,0,0
"9740",1,"9740","Already Tomorrow in Hong Kong",5,0,0,29,0,0,0,0,0,0,0,0
"9742",1,"9742","The Magician",2,0,0,12,0,0,0,0,0,0,1,0
"9749",1,"9749","The Story Of The Two Of Us",7,0,0,26,0,0,0,0,0,0,1,0
"9750",1,"9750","Ja, Ik Wil!",3,0,0,11,0,0,0,0,1,0,0,0
"9772",1,"9772","Dirty Beautiful",2,0,0,15,0,0,0,0,0,0,0,0
"9785",1,"9785","Zhongkui: Snow Girl and the Dark Crystal",7,0,0,40,0,0,1,0,0,0,0,-1
"9792",1,"9792","All of My Heart",4,0,0,15,0,0,0,0,0,0,0,0
"9793",1,"9793","Mucize",1,0,0,6,0,0,0,0,0,0,0,0
"9801",1,"9801","Horoscope for Good Luck",4,0,0,23,0,0,0,0,0,0,0,2
"9810",1,"9810","10 Endrathukulla",2,1,2,16,0,0,0,0,0,0,0,0
"9820",1,"9820","Go Lala Go! 2",4,1,14,13,0,0,0,0,1,0,0,0
"9824",1,"9824","Akron",1,0,0,5,0,0,0,0,0,0,0,0
"9838",1,"9838","Death in Desert",3,0,0,15,0,0,0,0,0,0,0,-2
"23",0,"23","Saw III",2,0,0,7,0,0,0,0,0,0,0,0
"51",0,"51","Inland Empire",2,0,0,13,0,0,0,0,0,0,0,0
"53",0,"53","The Grudge 2",3,1,13,12,0,0,0,0,0,0,1,-1
"55",0,"55","Final Destination 3",3,1,20,19,0,0,0,0,0,0,0,0
"57",0,"57","Severance",1,0,0,9,0,0,0,0,0,0,0,0
"61",0,"61","The Omen",2,0,0,8,0,0,0,0,0,0,1,0
"66",0,"66","Turistas",1,0,0,8,0,0,0,0,0,0,0,0
"67",0,"67","The Hills Have Eyes",4,0,0,19,0,0,0,0,0,0,1,0
"70",0,"70","Mammoth",1,0,0,7,0,0,0,0,0,0,0,0
"72",0,"72","Slither",1,0,0,7,0,0,0,0,0,0,0,0
"76",0,"76","The Last Winter",3,0,0,15,0,0,0,0,0,0,1,0
"80",0,"80","Snakes on a Plane",4,0,0,17,0,0,0,0,0,0,0,0
"105",0,"105","Silent Hill",2,0,0,11,0,0,0,0,0,0,0,1
"107",0,"107","Open Water 2: Adrift",4,1,13,20,0,0,1,0,0,0,0,0
"114",0,"114","Skinwalkers",1,0,0,11,0,0,0,0,0,0,0,0
"116",0,"116","Black Sheep",2,0,0,11,0,0,0,0,0,0,0,0
"117",0,"117","The Texas Chainsaw Massacre: The Beginning",6,0,0,42,0,0,1,0,0,0,1,-1
"119",0,"119","The Wicker Man",3,0,0,14,0,0,0,0,0,0,1,0
"126",0,"126","Bug",1,0,0,3,0,0,0,0,0,0,0,-1
"157",0,"157","Unearthed",1,0,0,9,0,0,0,0,0,0,0,0
"169",0,"169","The Host",2,0,0,8,0,0,0,0,0,0,1,0
"180",0,"180","Poultrygeist: Night of the Chicken Dead",6,0,0,39,0,0,1,0,0,0,0,-2
"189",0,"189","Hatchet",1,0,0,7,0,0,0,0,0,0,0,0
"200",0,"200","Hollow Man II",3,0,0,13,0,0,0,0,0,0,0,-1
"219",0,"219","Behind the Mask: The Rise of Leslie Vernon",8,0,0,42,0,0,1,0,0,0,0,0
"220",0,"220","When a Stranger Calls",4,0,0,21,0,0,0,0,0,0,0,-1
"230",0,"230","Dracula",1,0,0,7,0,0,0,0,0,0,0,0
"239",0,"239","Cold Prey",2,0,0,9,0,0,0,0,0,0,0,-1
"247",0,"247","See No Evil",3,0,0,11,0,0,0,0,0,0,0,-1
"250",0,"250","Pulse",1,0,0,5,0,0,0,0,0,0,0,0
"268",0,"268","The Mummy's Kiss: 2nd Dynasty",5,1,20,29,1,0,1,0,0,0,1,0
"271",0,"271","Going to Pieces: The Rise and Fall of the Slasher Film",11,0,0,54,0,0,1,0,0,0,0,-1
"285",0,"285","Them",1,0,0,4,0,0,0,0,0,0,1,0
"317",0,"317","Like Minds",2,0,0,10,0,0,0,0,0,0,0,1
"327",0,"327","The Breed",2,0,0,9,0,0,0,0,0,0,1,0
"341",0,"341","The Covenant",2,0,0,12,0,0,0,0,0,0,1,1
"352",0,"352","I'll Always Know What You Did Last Summer",8,0,0,41,1,0,0,0,0,0,0,-1
"356",0,"356","Dark Ride",2,0,0,9,0,0,0,0,0,0,0,-1
"365",0,"365","Evil Bong",2,0,0,9,0,0,0,0,0,0,0,-1
"368",0,"368","Nightmare Detective",2,0,0,19,0,0,0,0,0,0,0,-1
"374",0,"374","Stay Alive",2,0,0,10,0,0,0,0,0,0,0,0
"375",0,"375","Black Christmas",2,0,0,15,0,0,0,0,0,0,0,0
"380",0,"380","The Backwoods",2,0,0,13,0,0,0,0,0,0,1,-1
"382",0,"382","Desperation",1,0,0,11,0,0,0,0,0,0,0,-1
"384",0,"384","Mulberry Street",2,0,0,15,0,0,0,0,0,0,0,0
"395",0,"395","The Ordeal",2,0,0,10,0,0,0,0,0,0,1,-1
"398",0,"398","The Visitation",2,0,0,14,0,0,0,0,0,0,1,0
"401",0,"401","Chalawan Kraithong 2",3,1,21,20,0,0,0,0,0,0,0,0
"410",0,"410","Re-cycle",1,0,0,8,0,0,0,1,0,0,0,0
"411",0,"411","The Woods",2,0,0,9,0,0,0,0,0,0,1,0
"412",0,"412","Wicked Little Things",3,0,0,20,0,0,0,0,0,0,0,-2
"417",0,"417","Unrest",1,0,0,6,0,0,0,0,0,0,0,-1
"419",0,"419","Rest Stop",2,0,0,9,0,0,0,0,0,0,0,0
"439",0,"439","Küçük Kıyamet",2,0,0,13,0,0,0,0,0,0,0,0
"444",0,"444","Satan",1,0,0,5,0,0,0,0,0,0,0,0
"452",0,"452","The Dark",2,0,0,8,0,0,0,0,0,0,1,-1
"462",0,"462","Gone",1,0,0,4,0,0,0,0,0,0,0,0
"465",0,"465","Wilderness",1,0,0,10,0,0,0,0,0,0,0,0
"467",0,"467","Demon's Claw",2,0,0,12,1,0,0,0,0,0,0,0
"490",0,"490","The Hamiltons",2,0,0,13,0,0,0,0,0,0,1,0
"493",0,"493","The Garden",2,0,0,10,0,0,0,0,0,0,1,0
"495",0,"495","KM 31: Kilometer 31",4,1,5,19,0,0,1,0,0,0,0,0
"501",0,"501","Razortooth",1,0,0,10,0,0,0,0,0,0,0,0
"511",0,"511","The Abandoned",2,0,0,13,0,0,0,0,0,0,1,-1
"512",0,"512","Bloody Mary",2,0,0,11,0,0,0,0,0,0,0,-1
"515",0,"515","Ice Spiders",2,0,0,11,0,0,0,0,0,0,0,0
"518",0,"518","The Jail: The Women's Hell",5,0,0,26,1,0,1,0,0,0,1,-1
"528",0,"528","Succubus: The Demon",3,0,0,19,0,0,1,0,0,0,0,-1
"529",0,"529","The Plague",2,0,0,10,0,0,0,0,0,0,1,-1
"531",0,"531","Simon Says",2,0,0,10,0,0,0,0,0,0,0,0
"532",0,"532","Subject Two",2,0,0,11,0,0,0,0,0,0,0,0
"533",0,"533","The Last Sect",3,0,0,13,0,0,0,0,0,0,1,0
"537",0,"537","5ive Girls",2,1,2,10,0,0,0,0,0,0,0,0
"539",0,"539","The Marsh",2,0,0,9,0,0,0,0,0,0,1,0
"544",0,"544","Altered",1,0,0,7,0,0,0,0,0,0,0,0
"550",0,"550","Pray For Morning",3,0,0,16,0,0,0,0,0,0,0,0
"553",0,"553","Unholy Women",2,0,0,12,0,0,0,0,0,0,0,0
"554",0,"554","Murder Party",2,0,0,12,0,0,0,0,0,0,0,-1
"556",0,"556","Evil Aliens",2,0,0,11,0,0,0,0,0,0,0,-1
"557",0,"557","Taxidermia",1,0,0,10,0,0,0,0,0,0,0,0
"563",0,"563","Last Rites",2,0,0,10,0,0,0,0,0,0,0,0
"564",0,"564","Final Days of Planet Earth",5,0,0,26,0,0,0,0,0,0,0,0
"567",0,"567","The Chair",2,0,0,9,0,0,0,0,0,0,1,0
"571",0,"571","The Damned Thing",3,0,0,16,0,0,0,0,0,0,1,-1
"576",0,"576","Madness",1,0,0,7,0,0,0,0,0,0,0,-1
"578",0,"578","Pumpkinhead: Ashes to Ashes",4,0,0,27,0,0,1,0,0,0,0,0
"585",0,"585","Deadly Game",2,0,0,11,0,0,0,0,0,0,0,-1
"587",0,"587","Kabuslar Evi - Takip",4,0,0,20,0,0,0,1,0,0,0,0
"590",0,"590","One Missed Call 3: Final",5,1,18,24,0,0,1,0,0,0,0,-1
"598",0,"598","Crazy Eights",2,0,0,12,0,0,0,0,0,0,0,-1
"604",0,"604","Are You Scared?",3,0,0,15,0,1,0,0,0,0,0,0
"609",0,"609","Caved In: Prehistoric Terror",4,0,0,28,0,0,1,0,0,0,0,-1
"619",0,"619","Films to Keep You Awake: To Let",7,0,0,31,0,0,1,0,0,0,0,0
"622",0,"622","Films to Keep You Awake: The Baby's Room",8,0,0,40,1,0,1,0,0,0,0,0
"623",0,"623","Dorm",1,0,0,4,0,0,0,0,0,0,0,0
"628",0,"628","Mustang Sally's Horror House",4,0,0,28,1,0,0,0,0,0,0,-1
"633",0,"633","Population 436",2,1,13,14,0,0,0,0,0,0,0,0
"634",0,"634","Minotaur",1,0,0,8,0,0,0,0,0,0,0,0
"635",0,"635","Dead and Deader",3,0,0,15,0,0,0,0,0,0,0,-1
"645",0,"645","The Wailer",2,0,0,10,0,0,0,0,0,0,1,0
"649",0,"649","City of Rott",3,0,0,12,0,0,0,0,0,0,0,0
"651",0,"651","Shadow: Dead Riot",3,0,0,17,0,0,1,0,0,0,0,-1
"653",0,"653","Nightmare Man",2,0,0,13,0,0,0,0,0,0,0,-1
"657",0,"657","Warriors of Terra",3,0,0,17,0,0,0,0,0,0,0,0
"660",0,"660","Silk",1,0,0,4,0,0,0,0,0,0,0,0
"669",0,"669","Dead in 3 days",4,1,10,14,0,0,0,0,0,0,0,-1
"670",0,"670","Dabbe",1,0,0,5,0,0,0,0,0,0,0,0
"685",0,"685","The Living and the Dead",5,0,0,23,0,0,0,0,0,0,1,-1
"716",0,"716","Forbidden Siren",2,0,0,15,0,0,0,0,0,0,0,-1
"719",0,"719","Pro-Life",1,0,0,8,0,0,0,1,0,0,0,0
"720",0,"720","Afghan Knights",2,0,0,14,0,0,0,0,0,0,0,0
"723",0,"723","Metamorphosis",1,0,0,13,0,0,0,0,0,0,0,0
"735",0,"735","Living Death",2,0,0,12,0,0,0,0,0,0,0,-1
"736",0,"736","Incubus",1,0,0,7,0,0,0,0,0,0,0,0
"740",0,"740","Sweeney Todd",2,0,0,12,0,0,0,0,0,0,0,0
"747",0,"747","Bloody Reunion",2,0,0,14,0,0,0,0,0,0,0,-1
"752",0,"752","Films to Keep You Awake: Spectre",6,0,0,32,0,0,1,0,0,0,0,0
"760",0,"760","Sasquatch Mountain",2,0,0,18,0,0,0,0,0,0,0,0
"765",0,"765","Dark Corners",2,0,0,12,0,0,0,0,0,0,0,-1
"767",0,"767","Blood Trails",2,0,0,12,0,0,0,0,0,0,0,0
"772",0,"772","Canes",1,0,0,5,0,0,0,0,0,0,0,0
"775",0,"775","Trapped Ashes",2,0,0,13,0,0,0,0,0,0,0,-1
"776",0,"776","Thr3e",1,1,5,5,0,0,0,0,0,0,0,0
"780",0,"780","Requiem",1,0,0,7,0,0,0,0,0,0,0,0
"781",0,"781","Frost Bite",2,0,0,10,0,0,0,0,0,0,0,-1
"783",0,"783","The Insatiable",2,0,0,14,0,0,0,0,0,0,1,-1
"787",0,"787","The Ungodly",2,0,0,11,0,0,0,0,0,0,1,0
"788",0,"788","Broken",1,0,0,6,0,0,0,0,0,0,0,-1
"803",0,"803","Junk",1,0,0,4,0,0,0,0,0,0,0,-1
"812",0,"812","The House Next Door",4,0,0,19,0,0,0,0,0,0,1,0
"816",0,"816","APT.",1,0,0,4,0,0,0,0,0,0,0,0
"830",0,"830","Mutation",1,0,0,8,0,0,0,0,0,0,0,0
"835",0,"835","Sisters",1,0,0,7,0,0,0,0,0,0,0,0
"841",0,"841","Devil's Den",2,0,0,11,1,0,0,0,0,0,0,0
"853",0,"853","Hood of Horror",3,0,0,14,0,0,0,0,0,0,0,-1
"854",0,"854","Abominable",1,0,0,10,0,0,0,0,0,0,0,-1
"858",0,"858","Slaughter Night",2,0,0,15,0,0,0,0,0,0,0,-1
"876",0,"876","In a Dark Place",4,0,0,15,0,0,0,0,0,0,0,-1
"877",0,"877","Room 6",2,1,7,6,0,0,0,0,0,0,0,0
"878",0,"878","Penny Dreadful",2,0,0,14,0,0,0,0,0,0,0,-1
"879",0,"879","Requiem for a Vampire",4,0,0,21,0,0,0,0,0,0,0,0
"891",0,"891","Chocolate",1,0,0,9,0,0,0,0,0,0,0,0
"892",0,"892","Heartstopper",1,0,0,12,0,0,0,0,0,0,0,0
"905",0,"905","The Tooth Fairy",3,0,0,15,0,0,0,0,0,0,1,0
"906",0,"906","First Born",2,0,0,10,0,0,0,0,0,0,0,0
"907",0,"907","The Strange Case of Dr. Jekyll and Mr. Hyde",9,0,0,43,0,0,0,0,0,0,1,-1
"908",0,"908","Fingerprints",1,0,0,12,0,0,0,0,0,0,0,0
"912",0,"912","Petrified",1,0,0,9,0,0,0,0,0,0,0,-1
"913",0,"913","The Initiation of Sarah",4,0,0,23,0,0,0,0,0,0,1,0
"922",0,"922","The Slaughter",2,0,0,13,0,0,0,0,0,0,1,-1
"929",0,"929","Basilisk: The Serpent King",4,0,0,26,0,0,1,0,0,0,0,0
"936",0,"936","Moscow Zero",2,0,0,11,0,0,0,0,0,0,0,0
"948",0,"948","Small Town Folk",3,0,0,15,0,0,0,0,0,0,0,-1
"952",0,"952","Bad Brains",2,0,0,10,0,0,0,0,0,0,0,-1
"962",0,"962","The Zombie Diaries",3,0,0,18,0,0,0,0,0,0,1,-1
"964",0,"964","Pelts",1,0,0,5,0,0,0,0,0,0,0,0
"965",0,"965","Colic: The Movie",3,0,0,16,0,0,1,0,0,0,0,0
"966",0,"966","Vampire Diary",2,0,0,13,0,0,0,0,0,0,0,0
"970",0,"970","Séance",1,0,0,6,0,0,0,0,0,0,0,0
"972",0,"972","The Perfect Marriage",3,0,0,20,0,0,0,0,0,0,1,1
"973",0,"973","Cannibal Taboo",2,0,0,14,0,0,0,0,0,0,0,-2
"974",0,"974","Prisoner",1,0,0,8,0,0,0,0,0,0,0,-1
"981",0,"981","Satanic",1,0,0,7,0,0,0,0,0,0,0,0
"986",0,"986","Five Across the Eyes",4,0,0,20,0,0,0,0,0,0,0,0
"988",0,"988","36 Steps",2,1,2,8,0,0,0,0,0,0,0,0
"994",0,"994","Pick Me Up",3,0,0,10,0,0,0,0,0,0,0,0
"999",0,"999","Death Row",2,0,0,9,0,0,0,0,0,0,0,-1
"1004",0,"1004","Ghost Rider",2,0,0,11,0,0,0,0,0,0,0,0
"1008",0,"1008","[REC]",1,0,0,5,0,0,0,0,0,0,0,0
"1017",0,"1017","Wrong Turn 2: Dead End",5,1,13,22,0,0,1,0,0,0,0,-2
"1018",0,"1018","Sweeney Todd: The Demon Barber of Fleet Street",8,0,0,46,0,0,1,0,0,0,0,-1
"1031",0,"1031","28 Weeks Later",3,1,2,14,0,0,0,0,0,0,0,0
"1038",0,"1038","Aliens vs Predator: Requiem",4,0,0,27,0,0,1,0,0,0,0,0
"1039",0,"1039","Hostel: Part II",3,0,0,15,0,0,1,0,0,0,0,0
"1043",0,"1043","Saw IV",2,0,0,6,0,0,0,0,0,0,0,0
"1054",0,"1054","Diary of the Dead",4,0,0,17,0,0,0,0,0,0,0,-1
"1057",0,"1057","Paranormal Activity",2,0,0,19,0,0,0,0,0,0,0,0
"1064",0,"1064","The Deaths of Ian Stone",5,0,0,23,0,0,0,0,0,0,1,0
"1065",0,"1065","Prey",1,0,0,4,0,0,0,0,0,0,0,0
"1070",0,"1070","The Messengers",2,0,0,14,0,0,0,0,0,0,1,0
"1079",0,"1079","Halloween",1,0,0,9,0,0,0,0,0,0,0,0
"1086",0,"1086","Captivity",1,0,0,9,0,0,0,0,0,0,0,0
"1087",0,"1087","P2",1,1,3,2,0,0,0,0,0,0,0,0
"1088",0,"1088","Outpost",1,0,0,7,0,0,0,0,0,0,0,0
"1092",0,"1092","Frontier(s)",1,0,0,11,0,0,0,0,0,0,0,0
"1108",0,"1108","Return to House on Haunted Hill",6,0,0,31,0,0,0,0,0,0,0,-1
"1109",0,"1109","Borderland",1,0,0,10,0,0,0,0,0,0,0,0
"1110",0,"1110","Planet Terror",2,0,0,13,0,0,0,0,0,0,0,-1
"1114",0,"1114","Inside",1,0,0,6,0,0,0,0,0,0,0,0
"1116",0,"1116","Species: The Awakening",3,0,0,22,0,0,1,0,0,0,0,0
"1120",0,"1120","Dragon Wars: D-War",3,0,0,18,0,0,1,1,0,0,0,0
"1125",0,"1125","The Orphanage",2,0,0,13,0,0,0,0,0,0,1,0
"1134",0,"1134","30 Days of Night",4,1,2,16,0,0,0,0,0,0,0,0
"1139",0,"1139","Dead Silence",2,0,0,12,0,0,0,0,0,0,0,-1
"1145",0,"1145","Unearthed",1,0,0,9,0,0,0,0,0,0,0,0
"1149",0,"1149","Grindhouse",1,0,0,10,0,0,0,0,0,0,0,0
"1151",0,"1151","Trick 'r Treat",3,0,0,14,1,0,0,0,0,0,0,-1
"1152",0,"1152","Whisper",1,0,0,7,0,0,0,0,0,0,0,0
"1153",0,"1153","The Hitcher",2,0,0,11,0,0,0,0,0,0,1,0
"1155",0,"1155","Sublime",1,0,0,7,0,0,0,0,0,0,0,1
"1163",0,"1163","Rogue",1,0,0,5,0,0,0,0,0,0,0,-1
"1199",0,"1199","Anaconda 3: Offspring",3,1,11,21,0,0,1,0,0,0,0,0
"1204",0,"1204","WΔZ",1,0,0,3,0,0,0,0,0,0,0,0
"1208",0,"1208","Resident Evil: Extinction",3,0,0,25,0,0,1,0,0,0,0,-1
"1210",0,"1210","The Reaping",2,0,0,11,0,0,0,0,0,0,1,0
"1220",0,"1220","Teeth",1,0,0,5,0,0,0,0,0,0,0,0
"1223",0,"1223","The Girl Next Door",4,0,0,18,0,0,0,0,0,0,1,0
"1226",0,"1226","Angel of Death 2: The Prison Island Massacre",8,1,17,44,0,0,1,0,0,0,0,-2
"1231",0,"1231","Decoys 2: Alien Seduction",4,1,9,25,0,0,1,0,0,0,0,0
"1234",0,"1234","White Noise 2: The Light",5,1,14,24,0,0,1,0,0,0,0,-1
"1248",0,"1248","BloodRayne: Deliverance",2,0,0,23,0,0,1,0,0,0,0,0
"1249",0,"1249","Timber Falls",2,0,0,12,0,0,0,0,0,0,0,-1
"1254",0,"1254","The Hills Have Eyes 2",5,1,22,21,0,0,0,0,0,0,1,0
"1258",0,"1258","Vacancy",1,0,0,7,0,0,0,0,0,0,0,0
"1274",0,"1274","Drive Thru",2,0,0,10,0,0,0,0,0,0,0,0
"1278",0,"1278","Blade - House of Chthon",5,0,0,23,0,0,0,1,0,0,0,0
"1285",0,"1285","Alone",1,0,0,5,0,0,0,0,0,0,0,-1
"1293",0,"1293","The Tattooist",2,0,0,13,0,0,0,0,0,0,1,0
"1306",0,"1306","Perfect Creature",2,0,0,16,0,0,0,0,0,0,0,1
"1309",0,"1309","I Know Who Killed Me",5,0,0,20,0,0,0,0,0,0,0,-1
"1315",0,"1315","Black Water",2,0,0,11,0,0,0,0,0,0,0,0
"1316",0,"1316","Shadow Puppets",2,0,0,14,0,0,0,0,0,0,0,-1
"1320",0,"1320","Funny Games",2,0,0,11,0,0,0,0,0,0,0,-1
"1327",0,"1327","Hellboy Animated: Blood and Iron",5,0,0,32,0,0,1,0,0,0,0,0
"1334",0,"1334","The Hills Run Red",4,0,0,17,0,0,0,0,0,0,1,0
"1342",0,"1342","Brain Dead",2,0,0,10,0,0,0,0,0,0,0,-1
"1346",0,"1346","Kaw",1,0,0,3,0,0,0,0,0,0,0,0
"1350",0,"1350","Wind Chill",2,0,0,10,0,0,0,0,0,0,0,-1
"1354",0,"1354","Haunted",1,0,0,7,0,0,0,0,0,0,0,-1
"1355",0,"1355","Eden Log",2,0,0,8,0,0,0,0,0,0,0,0
"1373",0,"1373","Apartment 1303",2,1,12,14,0,0,0,0,0,0,0,0
"1377",0,"1377","Flight of the Living Dead: Outbreak on a Plane",9,0,0,46,0,0,1,0,0,0,0,-2
"1378",0,"1378","The Morgue",2,0,0,10,0,0,0,0,0,0,1,0
"1391",0,"1391","7eventy 5ive",2,1,2,12,0,0,0,0,0,0,0,0
"1408",0,"1408","Gabriel",1,0,0,7,0,0,0,0,0,0,0,0
"1427",0,"1427","Fire Serpent",2,0,0,12,0,0,0,0,0,0,0,0
"1442",0,"1442","Lost Colony: The Legend of Roanoke",6,0,0,34,0,0,1,0,0,0,0,-1
"1443",0,"1443","Scarce",1,0,0,6,0,0,0,0,0,0,0,-1
"1457",0,"1457","Rise: Blood Hunter",3,0,0,18,0,0,1,0,0,0,0,0
"1462",0,"1462","Zombi Kampung Pisang",3,0,0,20,0,0,0,0,0,0,0,0
"1466",0,"1466","Shrooms",1,0,0,7,0,0,0,0,0,0,0,0
"1467",0,"1467","The Dark Hour",3,0,0,13,0,0,0,0,0,0,1,-1
"1468",0,"1468","Lake Placid 2",3,1,14,13,0,0,0,0,0,0,0,0
"1472",0,"1472","The Signal",2,0,0,10,0,0,0,0,0,0,1,0
"1475",0,"1475","Storm Warning",2,0,0,13,0,0,0,0,0,0,0,-1
"1481",0,"1481","Beneath",1,0,0,7,0,0,0,0,0,0,0,0
"1482",0,"1482","Body Sob 19",3,1,11,11,0,0,0,0,0,0,0,-1
"1496",0,"1496","Voices",1,0,0,6,0,0,0,0,0,0,0,0
"1504",0,"1504","Boogeyman 2",2,1,12,11,0,0,0,0,0,0,0,0
"1507",0,"1507","Solstice",1,0,0,8,0,0,0,0,0,0,0,0
"1514",0,"1514","I Am Omega",3,0,0,10,0,0,0,0,0,0,0,0
"1520",0,"1520","Farm House",2,0,0,10,0,0,0,0,0,0,0,0
"1526",0,"1526","Razortooth",1,0,0,10,0,0,0,0,0,0,0,0
"1535",0,"1535","Gong Tau",2,0,0,8,0,0,0,0,0,0,0,0
"1541",0,"1541","Ice Spiders",2,0,0,11,0,0,0,0,0,0,0,0
"1558",0,"1558","Gutterballs",1,0,0,11,0,0,0,0,0,0,0,0
"1561",0,"1561","Brutal",1,0,0,6,0,0,0,0,0,0,0,-1
"1568",0,"1568","Blackout",1,0,0,8,0,0,0,0,0,0,0,0
"1575",0,"1575","Murder Party",2,0,0,12,0,0,0,0,0,0,0,-1
"1576",0,"1576","They Wait",2,0,0,9,0,0,0,0,0,0,1,0
"1579",0,"1579","Blood Monkey",2,0,0,12,0,0,0,0,0,0,0,0
"1589",0,"1589","The Chair",2,0,0,9,0,0,0,0,0,0,1,0
"1593",0,"1593","Sick Girl",2,0,0,9,0,0,0,0,0,0,0,-1
"1595",0,"1595","Jack Brooks: Monster Slayer",4,0,0,27,0,0,1,0,0,0,0,-1
"1609",0,"1609","The Sick House",3,0,0,14,0,0,0,0,0,0,1,-1
"1612",0,"1612","Echo",1,0,0,4,0,0,0,0,0,0,0,0
"1617",0,"1617","Carved: The Slit-Mouthed Woman",4,0,0,30,0,0,1,1,0,0,0,0
"1621",0,"1621","Plaguers",1,0,0,8,0,0,0,0,0,0,0,0
"1625",0,"1625","Lake Dead",2,0,0,9,0,0,0,0,0,0,0,-1
"1626",0,"1626","Cecilie",1,0,0,7,0,0,0,0,0,0,0,0
"1627",0,"1627","Night Of The Living Dead 3D",6,1,27,27,0,0,0,0,0,0,0,-1
"1632",0,"1632","Maneater",1,0,0,8,0,0,0,0,0,0,0,0
"1634",0,"1634","Vipers",1,0,0,6,0,0,0,0,0,0,0,0
"1638",0,"1638","Haunted Forest",2,0,0,14,0,0,0,0,0,0,0,-1
"1651",0,"1651","Killer Movie",2,0,0,12,0,0,0,0,0,0,0,-1
"1668",0,"1668","Something Beneath",2,0,0,17,0,0,0,0,0,0,0,0
"1672",0,"1672","Fall Down Dead",3,0,0,14,0,0,0,0,0,0,0,-3
"1685",0,"1685","Buried Alive",2,0,0,12,0,0,0,0,0,0,0,0
"1686",0,"1686","Puffball",1,0,0,8,0,0,0,0,0,0,0,0
"1688",0,"1688","Cornered!",1,0,0,9,0,0,0,0,1,0,0,-1
"1694",0,"1694","Creepshow 3",2,1,12,11,0,0,0,0,0,0,0,0
"1695",0,"1695","Left for Dead",3,0,0,13,0,0,0,0,0,0,0,-1
"1713",0,"1713","Naked Fear",2,0,0,10,0,0,0,0,0,0,0,-1
"1726",0,"1726","Bad Reputation",2,0,0,14,0,0,0,0,0,0,0,-1
"1733",0,"1733","End of the Line",4,0,0,15,0,0,0,0,0,0,0,0
"1741",0,"1741","Splatter Disco",2,0,0,14,0,0,0,0,0,0,0,-1
"1750",0,"1750","Seed",1,0,0,4,0,0,0,0,0,0,0,0
"1752",0,"1752","Afghan Knights",2,0,0,14,0,0,0,0,0,0,0,0
"1753",0,"1753","Metamorphosis",1,0,0,13,0,0,0,0,0,0,0,0
"1760",0,"1760","Devil's Diary",2,0,0,13,1,0,0,0,0,0,0,0
"1788",0,"1788","Puaka Tebing Biru",3,0,0,17,0,0,0,0,0,0,0,0
"1800",0,"1800","Evilution",1,0,0,9,0,0,0,0,0,0,0,0
"1801",0,"1801","AVH: Alien vs. Hunter",4,0,0,21,0,0,1,0,0,0,0,0
"1802",0,"1802","Stuck",1,0,0,5,0,0,0,0,0,0,0,-1
"1807",0,"1807","The Insatiable",2,0,0,14,0,0,0,0,0,0,1,-1
"1810",0,"1810","The Ungodly",2,0,0,11,0,0,0,0,0,0,1,0
"1834",0,"1834","Scar",1,0,0,4,0,0,0,0,0,0,0,-1
"1856",0,"1856","Joshua",1,0,0,6,0,0,0,0,0,0,0,0
"1860",0,"1860","Believers",1,0,0,9,0,0,0,0,0,0,0,0
"1868",0,"1868","Right to Die",3,0,0,12,0,0,0,0,0,0,0,0
"1870",0,"1870","Death of a Ghost Hunter",5,0,0,23,0,0,0,0,0,0,0,-1
"1873",0,"1873","Nobody",1,0,0,6,0,0,0,0,0,0,0,0
"1878",0,"1878","The Devil's Chair",3,0,0,17,1,0,0,0,0,0,1,0
"1880",0,"1880","Grizzly Rage",2,0,0,12,0,0,0,0,0,0,0,-1
"1884",0,"1884","American Zombie",2,0,0,15,0,0,0,0,0,0,0,-1
"1894",0,"1894","Dororo",1,0,0,6,0,0,0,0,0,0,0,0
"1897",0,"1897","Botched",1,0,0,7,0,0,0,0,0,0,0,0
"1904",0,"1904","The Sitter",2,0,0,10,0,0,0,0,0,0,1,0
"1909",0,"1909","Army of the Dead",4,0,0,16,0,0,0,0,0,0,0,-1
